CD_CARGO,DS_CARGO_x,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,DS_GENERO_x,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO_x,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL_x,CD_COR_RACA,DS_COR_RACA_x,CD_OCUPACAO,DS_OCUPACAO_x,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,NM_URNA_CANDIDATO,DS_SIT_TOT_TURNO
7,DEPUTADO ESTADUAL,250001642186,50.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,43850.0,1725,SARGENTO ANDERSON ALVES,NAO ELEITO
6,DEPUTADO FEDERAL,130001612992,46.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,500000.0,1556,FABIANO FERREIRA,SUPLENTE
6,DEPUTADO FEDERAL,90001650675,40.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,266,PROFESSOR DE ENSINO MEDIO,N,230000.0,2842,ROSI GUIMARÃES,NAO ELEITO
6,DEPUTADO FEDERAL,250001597703,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,101,ENGENHEIRO,N,1802000.0,791,RICARDO RAMOS,SUPLENTE
6,DEPUTADO FEDERAL,190001639085,58.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,235,PROFESSOR E INSTRUTOR DE FORMACAO PROFISSIONAL,N,1200000.0,100,ANDREA PAOLA A ARACI EMPREGADA,NAO ELEITO
7,DEPUTADO ESTADUAL,170001619979,49.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,30000.0,524,ADRIAN MAIA,NAO ELEITO
7,DEPUTADO ESTADUAL,90001653188,37.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,244377.0,1580,RACHEL DOURADO,SUPLENTE
7,DEPUTADO ESTADUAL,210001601907,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,113,ENFERMEIRO,N,684058.72,4096,ENFERMEIRO GUSTAVO,SUPLENTE
6,DEPUTADO FEDERAL,80001604528,49.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,3143717.34,12293,DR. LEONARDO LESSA,SUPLENTE
7,DEPUTADO ESTADUAL,10001622764,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,297,SERVIDOR PUBLICO ESTADUAL,N,76259.0,645,WALDERLAN LIMA,SUPLENTE
7,DEPUTADO ESTADUAL,270001713225,57.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,131,ADVOGADO,N,158016.06,151,CLAUDIA DANTAS,NAO ELEITO
6,DEPUTADO FEDERAL,170001609119,44.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,601,AGRICULTOR,N,204000.0,3884,ELIEZER COSTA,SUPLENTE
6,DEPUTADO FEDERAL,160001614490,50.0,4,FEMININO,7,SUPERIOR INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,254,VIGILANTE,N,23000.0,205,MARILEI VIEIRA,NAO ELEITO
7,DEPUTADO ESTADUAL,80001604491,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESARIO,N,130000.0,153,MAX VARGAS,SUPLENTE
6,DEPUTADO FEDERAL,160001621930,44.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,54100.0,1154,PASTOR WALTER MIRANDA,SUPLENTE
6,DEPUTADO FEDERAL,50001605380,51.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,232,POLICIAL CIVIL,N,579923.13,33980,MAJOR DENICE,SUPLENTE
6,DEPUTADO FEDERAL,180001714312,60.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,N,22000.0,288,TOINHO DUFRANGO,NAO ELEITO
7,DEPUTADO ESTADUAL,50001647078,55.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,SOLTEIRO(A),3,PARDA,537,MOTORISTA PARTICULAR,N,140000.0,372,JOÃOZINHO DOS 8 BAIXOS,SUPLENTE
7,DEPUTADO ESTADUAL,90001611917,52.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,18500.0,380,MARCÃO PUBLICIDADE,NAO ELEITO
6,DEPUTADO FEDERAL,210001649218,53.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,298,SERVIDOR PUBLICO MUNICIPAL,N,50000.0,2142,SANDRO CYNTRÃO,NAO ELEITO
6,DEPUTADO FEDERAL,210001649246,34.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,120000.0,3111,AMINIE P J C S,NAO ELEITO
6,DEPUTADO FEDERAL,130001613344,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,N,1050135.29,2944,DANIEL GIOTTI,SUPLENTE
6,DEPUTADO FEDERAL,50001609360,74.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,620650.25,2774,ZEVALDO LIMA,SUPLENTE
7,DEPUTADO ESTADUAL,130001613038,39.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,394,AUXILIAR DE ESCRITORIO E ASSEMELHADOS,N,13000.0,807,EDSON JERONIMO,SUPLENTE
6,DEPUTADO FEDERAL,50001615380,61.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),S,688377.37,53486,RAIMUNDO COSTA,ELEITO POR MEDIA
7,DEPUTADO ESTADUAL,190001620474,57.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,265,PROFESSOR DE ENSINO FUNDAMENTAL,N,455966.06,34658,CARLA MACHADO,ELEITO POR MEDIA
6,DEPUTADO FEDERAL,10001655720,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MEDICO,N,41221.57,5919,RODRIGO DAMASCENO,NAO ELEITO
7,DEPUTADO ESTADUAL,60001633676,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,277,DEPUTADO,S,253940.0,16519,PEDRO LOBO,SUPLENTE
7,DEPUTADO ESTADUAL,190001620485,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,999,OUTROS,N,367064.17,7478,MARLOS COSTA,SUPLENTE
6,DEPUTADO FEDERAL,270001697350,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,131,ADVOGADO,N,795719.45,1417,MANU,NAO ELEITO
7,DEPUTADO ESTADUAL,190001649558,59.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,599,GUIA DE TURISMO,N,48000.0,165,CRISTIANE SILVA,SUPLENTE
6,DEPUTADO FEDERAL,150001612080,47.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,125,ADMINISTRADOR,N,930000.0,65573,LÉO GADELHA,SUPLENTE
7,DEPUTADO ESTADUAL,80001724738,34.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,400000.0,255,PAOLA,NAO ELEITO
6,DEPUTADO FEDERAL,220001605552,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,297,SERVIDOR PUBLICO ESTADUAL,N,569007.65,11344,ELIAS REZENDE,SUPLENTE
7,DEPUTADO ESTADUAL,80001653408,40.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,297,SERVIDOR PUBLICO ESTADUAL,N,42000.0,391,CABO VITOR CHALFUN,SUPLENTE
6,DEPUTADO FEDERAL,130001713457,43.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,N,18000.0,197,ALESSANDRA BARBOSA,NAO ELEITO
6,DEPUTADO FEDERAL,100001713818,60.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,400000.0,177,MAGÃO,NAO ELEITO
7,DEPUTADO ESTADUAL,200001598487,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,232,POLICIAL CIVIL,N,490000.0,1386,DELEGADO LUCENA,NAO ELEITO
7,DEPUTADO ESTADUAL,250001610178,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,142,PROFESSOR DE ENSINO SUPERIOR,N,1388000.0,11301,CLAUDIO FERNANDO,SUPLENTE
6,DEPUTADO FEDERAL,190001638586,56.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,190,FOTOGRAFO E ASSEMELHADOS,N,1300.0,187,ANSELMO FOTÓGRAFO,NAO ELEITO
6,DEPUTADO FEDERAL,250001715868,59.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,1.0,559,SARGENTO ROSENO,NAO ELEITO
6,DEPUTADO FEDERAL,160001603316,47.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,171,JORNALISTA E REDATOR,N,200000.0,11689,ADRIANA ARAÚJO,NAO ELEITO
7,DEPUTADO ESTADUAL,130001607399,52.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,296,SERVIDOR PUBLICO FEDERAL,N,472637.67,11689,ADRIANA ARAÚJO,SUPLENTE
7,DEPUTADO ESTADUAL,240001645220,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,N,543709.4,2788,EDSON BONA,NAO ELEITO
6,DEPUTADO FEDERAL,90001650886,52.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,1734550.86,30032,MAGAL,NAO ELEITO
6,DEPUTADO FEDERAL,20001605787,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,293,SERVENTUARIO DE JUSTICA,N,383291.63,256,PAULO FALCÃO,NAO ELEITO
7,DEPUTADO ESTADUAL,190001731148,55.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,931,ESTUDANTE. BOLSISTA. ESTAGIARIO E ASSEMELHADOS,N,990000.0,515,ALESSANDRA ROSALINO,SUPLENTE
7,DEPUTADO ESTADUAL,130001603688,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,278,VEREADOR,N,901436.06,57217,BIM DA AMBULÂNCIA,ELEITO POR QP
7,DEPUTADO ESTADUAL,160001622696,70.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,237,REPRESENTANTE COMERCIAL,N,230000.0,48,MATOSO,NAO ELEITO
7,DEPUTADO ESTADUAL,130001645087,46.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,157,TECNICO DE LABORATORIO E RAIOS X,N,461500.0,2465,PASTORA ERICA SIMONE,NAO ELEITO
6,DEPUTADO FEDERAL,130001607273,75.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,585948.05,13998,NILMARIO MIRANDA,SUPLENTE
7,DEPUTADO ESTADUAL,120001651182,45.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,292,AGENTE ADMINISTRATIVO,N,204316.91,581,SALIN,SUPLENTE
7,DEPUTADO ESTADUAL,130001619068,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,277,DEPUTADO,S,1550000.0,76039,SARGENTO RODRIGUES,ELEITO POR QP
6,DEPUTADO FEDERAL,50001615797,58.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),2,PRETA,922,SERVIDOR PUBLICO CIVIL APOSENTADO,N,100000.0,873,SARGENTO DAMASCENO,NAO ELEITO
6,DEPUTADO FEDERAL,250001715850,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PUBLICO),N,1.0,873,SARGENTO DAMASCENO,NAO ELEITO
7,DEPUTADO ESTADUAL,50001605984,54.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,257,EMPRESARIO,N,719000.0,61399,SOANE GALVÃO,ELEITO POR QP
7,DEPUTADO ESTADUAL,170001619692,45.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,125,ADMINISTRADOR,N,124273.47,297,ITMARA SOUZA,SUPLENTE
7,DEPUTADO ESTADUAL,250001612315,65.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,9,DIVORCIADO(A),2,PRETA,169,COMERCIANTE,N,205570.0,169044,KATIÁ,NAO ELEITO
5,SENADOR,270001713170,60.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,276,SENADOR,S,4928538.08,169044,KATIA,NAO ELEITO
7,DEPUTADO ESTADUAL,90001649519,46.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,142,PROFESSOR DE ENSINO SUPERIOR,N,285850.0,169044,KÁTIA,SUPLENTE
7,DEPUTADO ESTADUAL,170001605495,57.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,255,ZOOTECNISTA,N,1802344.72,11728,JOAQUIM NETO,SUPLENTE
7,DEPUTADO ESTADUAL,100001620100,57.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,541,MECANICO DE MANUTENCAO,N,250000.0,447,NETO DA OFICINA,SUPLENTE
7,DEPUTADO ESTADUAL,120001646520,51.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,2810000.0,2970,RAQUEL PORTIOLI,SUPLENTE
6,DEPUTADO FEDERAL,130001615407,41.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,169,COMERCIANTE,N,380000.0,1649,GUINHO DISTRIBUIDORA POPULAR,SUPLENTE
7,DEPUTADO ESTADUAL,100001607485,49.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,1012180.0,4646,HILÁRIO NETO,SUPLENTE
6,DEPUTADO FEDERAL,160001614553,52.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),2,PRETA,296,SERVIDOR PUBLICO FEDERAL,N,54367.0,558,MOISES ROSA,SUPLENTE
7,DEPUTADO ESTADUAL,270001615103,48.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,2627000.0,476,JOZELINO RODRIGUES,NAO ELEITO
6,DEPUTADO FEDERAL,50001643063,59.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),3,PARDA,170,COMERCIARIO,N,150000.0,714,PASTOR RAIMUNDO,NAO ELEITO
7,DEPUTADO ESTADUAL,180001605687,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,S,807340.86,39854,FIRMINO PAULO,ELEITO POR QP
6,DEPUTADO FEDERAL,200001620345,47.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,266,PROFESSOR DE ENSINO MEDIO,N,77636.73000000001,1037,PROFESSOR TALLEYRAND,NAO ELEITO
6,DEPUTADO FEDERAL,250001604983,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),4,AMARELA,111,MEDICO,N,8936233.0,13336,DR RICARDO,SUPLENTE
8,DEPUTADO DISTRITAL,70001712809,60.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,297,SERVIDOR PUBLICO ESTADUAL,N,1175252.55,13336,DR RICARDO,NAO ELEITO
6,DEPUTADO FEDERAL,240001644887,57.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,559000.0,1277,MARILISE MARTINEZ,NAO ELEITO
7,DEPUTADO ESTADUAL,110001635694,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,N,3600.0,1447,RONIE PETERSON,SUPLENTE
6,DEPUTADO FEDERAL,210001604647,62.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,601,AGRICULTOR,N,412000.0,2708,PICOLOTTO,SUPLENTE
7,DEPUTADO ESTADUAL,80001653395,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,111,MEDICO,N,800000.0,6775,CEL MEDICO WILLIAN LESSA,SUPLENTE
7,DEPUTADO ESTADUAL,130001645080,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,700000.0,456,ADVOGADO MARCELLO MAFUZ,NAO ELEITO
6,DEPUTADO FEDERAL,160001622296,47.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,629695.92,80359,LEANDRE,ELEITO POR QP
7,DEPUTADO ESTADUAL,40001650485,69.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,143,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,N,150000.0,137,PROF. CRISTOVAM,SUPLENTE
6,DEPUTADO FEDERAL,240001610854,52.0,2,MASCULINO,5,ENSINO MEDIO INCOMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,N,780000.0,2296,NEGO SOUZA,NAO ELEITO
7,DEPUTADO ESTADUAL,270001672852,61.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,SOLTEIRO(A),3,PARDA,601,AGRICULTOR,N,235030.6,124,VALDEMIR COELHO LIMA,SUPLENTE
7,DEPUTADO ESTADUAL,90001652982,58.0,4,FEMININO,7,SUPERIOR INCOMPLETO,7,SEPARADO(A) JUDICIALMENTE,3,PARDA,169,COMERCIANTE,N,100000.0,2226,CELESTE,SUPLENTE
7,DEPUTADO ESTADUAL,130001598591,35.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,437365.53,23627,LAURA SERRANO,SUPLENTE
6,DEPUTADO FEDERAL,250001643745,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,298,SERVIDOR PUBLICO MUNICIPAL,N,234000.0,1055,GILSON DO SINDICATO,NAO ELEITO
7,DEPUTADO ESTADUAL,160001717754,46.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,CASADO(A),1,BRANCA,207,JARDINEIRO,N,457000.0,71,JAIR PLACK,NAO ELEITO
7,DEPUTADO ESTADUAL,50001728534,57.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,CASADO(A),3,PARDA,169,COMERCIANTE,N,765000.0,783,BAHIA DO MINGAU,NAO ELEITO
7,DEPUTADO ESTADUAL,250001602129,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,N,172038.88999999998,13879,JUAREZ PEREIRA,SUPLENTE
6,DEPUTADO FEDERAL,210001648575,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,1543270.9700000002,7444,LANDO,SUPLENTE
7,DEPUTADO ESTADUAL,30001595392,49.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,N,11559.0,251,LEILA VIANA,SUPLENTE
6,DEPUTADO FEDERAL,140001620793,38.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,278,VEREADOR,N,774000.0,42726,AURELIO GOIANO FISCAL DO POVO,SUPLENTE
7,DEPUTADO ESTADUAL,190001612205,57.0,4,FEMININO,8,SUPERIOR COMPLETO,5,VIUVO(A),1,BRANCA,278,VEREADOR,N,208227.49,11920,GILDA BEATRIZ,SUPLENTE
7,DEPUTADO ESTADUAL,250001621747,44.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,131,ADVOGADO,N,22036.09,1248,MÁRCIO ROGÉRIO DIAS,NAO ELEITO
6,DEPUTADO FEDERAL,170001619591,41.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,395,BANCARIO E ECONOMIARIO,N,160000.0,1022,DAVI MOREIRA DE ALENCAR,SUPLENTE
6,DEPUTADO FEDERAL,160001614457,60.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,N,19805.88,1874,CARLINHOS VIDENTE,NAO ELEITO
6,DEPUTADO FEDERAL,130001596000,41.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,N,360000.0,1963,ERIK ASSIS CASTRO,SUPLENTE
6,DEPUTADO FEDERAL,220001614441,45.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,134,ASSISTENTE SOCIAL,N,60000.0,293,VANUZA MACHADO,NAO ELEITO
6,DEPUTADO FEDERAL,140001677384,43.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),3,PARDA,257,EMPRESARIO,N,240000.0,7227,DAVID MAFRA,NAO ELEITO
7,DEPUTADO ESTADUAL,160001622693,21.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,162,ATOR E DIRETOR DE ESPETACULOS PUBLICOS,N,19000.0,34716,LUCAS CARDOSO,NAO ELEITO
6,DEPUTADO FEDERAL,250001611374,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,S,1760000.0,741701,EDUARDO BOLSONARO,ELEITO POR QP
7,DEPUTADO ESTADUAL,160001723229,48.0,4,FEMININO,6,ENSINO MEDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,10000.0,280,SILVANA ROSA,NAO ELEITO
7,DEPUTADO ESTADUAL,190001649559,48.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,257,EMPRESARIO,N,751850.0,23631,DEJORGE PATRÍCIO,SUPLENTE
7,DEPUTADO ESTADUAL,10001642320,52.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,297,SERVIDOR PUBLICO ESTADUAL,N,504384.0,4046,LEILA GALVÃO,SUPLENTE
6,DEPUTADO FEDERAL,190001644962,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESARIO,N,9019254.09,37125,LEONARDO,SUPLENTE
6,DEPUTADO FEDERAL,60001712967,64.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,134,ASSISTENTE SOCIAL,N,130000.0,95,FÁTIMA MARA,NAO ELEITO
7,DEPUTADO ESTADUAL,80001724168,39.0,2,MASCULINO,6,ENSINO MEDIO COMPLETO,1,SOLTEIRO(A),2,PRETA,298,SERVIDOR PUBLICO MUNICIPAL,N,12000.0,1564,GÊMEOS JAYME,NAO ELEITO
7,DEPUTADO ESTADUAL,100001689561,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESARIO,N,9177.48,440,MARCELO PORTO,NAO ELEITO
7,DEPUTADO ESTADUAL,50001619289,62.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,SOLTEIRO(A),3,PARDA,164,MUSICO,N,15000.0,1756,CARCARÁ DO SERTÃO,SUPLENTE
7,DEPUTADO ESTADUAL,250001611744,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,278,VEREADOR,N,290966.2,57020,JOSA QUEIROZ,SUPLENTE
7,DEPUTADO ESTADUAL,10001595351,46.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,CASADO(A),3,PARDA,601,AGRICULTOR,N,100000.0,53,CHICO DO ODER,NAO ELEITO
6,DEPUTADO FEDERAL,210001604653,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,265,PROFESSOR DE ENSINO FUNDAMENTAL,N,597000.0,2797,LEONEL MATIAS,SUPLENTE
7,DEPUTADO ESTADUAL,120001598648,43.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,131,ADVOGADO,N,244814.15,448,ELIETH LOPES,NAO ELEITO
6,DEPUTADO FEDERAL,250001643873,50.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,511,CABELEIREIRO. BARBEIRO. MANICURE. MAQUILADOR. ESTETICISTA E MASSAGISTA,N,1100000.0,1114,CHARLES VEIYGA,SUPLENTE
8,DEPUTADO DISTRITAL,70001611522,36.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,163,CANTOR E COMPOSITOR,N,314251.59,160,MC BANDIDA VALÉRIA SANTANA,SUPLENTE
6,DEPUTADO FEDERAL,190001619211,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,131,ADVOGADO,N,2976584.35,31490,RICARDO LODI,SUPLENTE
7,DEPUTADO ESTADUAL,250001719462,56.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESARIO,N,114600.0,482,PAULO CAINE,NAO ELEITO
7,DEPUTADO ESTADUAL,250001719448,53.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,126,ANALISTA DE SISTEMAS,N,200000.0,262,EDSON MORO,NAO ELEITO
6,DEPUTADO FEDERAL,70001608445,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,232,POLICIAL CIVIL,N,765000.0,1472,DELEGADO SÉRGIO BAUTZER,NAO ELEITO
6,DEPUTADO FEDERAL,240001614312,63.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,N,558000.0,3701,JAIME EVARISTO,NAO ELEITO
